tid,cid,pid,amount,purchase_date,payment_mode
34915,4369,1,1443.09,2025-03-13 20:43:25.013927,Debit
34916,4621,2,909.12,2025-01-18 22:03:59.129946,Wire Transfer
34917,4631,2,257.7,2025-03-16 19:12:10.286136,Wire Transfer
34918,8937,9,1561.73,2025-03-17 21:53:32.828454,Debit
34919,8956,23,4280.17,2025-01-21 15:36:37.066581,Credit
34920,8220,20,250.89,2025-01-16 05:53:29.081423,Net Banking
34921,6267,27,54.94,2025-02-18 15:45:25.955488,Net Banking
34922,262,6,90.06,2025-01-30 13:29:02.172158,Net Banking
34923,1971,7,80.16,2025-01-06 13:52:10.137175,Net Banking
34924,410,2,1167.2,2025-03-14 20:38:28.894805,Net Banking
34925,6852,30,151.68,2025-01-04 03:28:22.062953,Wire Transfer
34926,8962,2,654.63,2025-02-02 00:11:35.413224,Debit
34927,6579,1,620.04,2025-03-18 22:22:11.956024,Credit
34928,6187,6,333.24,2025-02-22 08:04:22.554018,Wire Transfer
34929,9992,7,112.8,2025-02-20 07:42:26.815849,Net Banking
34930,1942,14,485.84,2025-03-15 03:39:22.780038,Credit
34931,3149,27,27.16,2025-01-19 01:46:50.159325,Credit
34932,6524,6,125.52,2025-01-09 09:01:56.535599,Debit
34933,7137,13,1076.84,2025-01-17 12:33:39.162710,Credit
34934,3191,13,1851.87,2025-02-01 11:29:12.952127,Credit
34935,635,2,573.54,2025-03-18 01:02:26.244621,Debit
34936,6009,28,690.6,2025-03-11 22:06:48.257131,Net Banking
34937,9112,14,117.94,2025-02-25 05:23:35.817500,Credit
34938,5050,1,1579.6799999999998,2025-02-11 07:30:08.200551,Wire Transfer
34939,842,3,19116.72,2025-01-15 20:34:53.983459,Debit
34940,7720,28,1115.1299999999999,2025-01-26 22:01:49.597844,Wire Transfer
34941,8370,9,6330.88,2025-02-04 16:47:09.073614,Wire Transfer
34942,9564,4,308.01,2025-01-31 21:46:04.677968,Wire Transfer
34943,2310,1,2595.96,2025-01-23 21:12:43.428361,Credit
34944,6520,28,1059.27,2025-03-24 19:12:30.744772,Wire Transfer
34945,4498,8,432.3,2025-03-10 13:07:20.389939,Net Banking
34946,2092,21,333.03000000000003,2025-02-11 12:32:03.879052,Wire Transfer
34947,6461,9,2995.78,2025-02-06 12:52:46.228734,Wire Transfer
34948,1509,13,525.95,2025-01-06 14:19:22.387813,Wire Transfer
34949,7836,29,5271.84,2025-03-23 06:02:34.809153,Wire Transfer
34950,4917,3,11511.06,2025-01-01 18:32:09.241601,Wire Transfer
34951,4810,7,26.82,2025-03-09 12:27:52.319236,Credit
34952,4350,5,183.58,2025-01-22 18:43:20.390542,Net Banking
34953,5497,9,3567.24,2025-02-26 05:50:55.499230,Wire Transfer
34954,6777,2,474.82,2025-02-14 00:21:22.059705,Credit
34955,4439,19,6745.16,2025-01-15 05:42:46.930320,Credit
34956,6618,10,491.92,2025-01-13 01:09:03.137638,Wire Transfer
34957,3862,7,68.97,2025-02-04 00:14:19.664091,Net Banking
34958,8394,22,11.8,2025-02-17 13:55:25.058058,Credit
34959,3088,12,446.96,2025-02-17 11:40:40.635829,Debit
34960,5223,21,442.71,2025-02-24 05:35:34.054207,Wire Transfer
34961,1689,23,16657.96,2025-02-20 09:01:26.427608,Wire Transfer
34962,6332,6,89.34,2025-01-02 21:11:59.739721,Debit
34963,925,15,218.52,2025-01-17 21:30:54.450954,Wire Transfer
34964,1678,3,18151.16,2025-01-05 04:07:52.148195,Debit
34965,9467,17,46.44,2025-03-16 18:01:27.426799,Wire Transfer
34966,3501,20,317.1,2025-03-07 01:44:25.021290,Net Banking
34967,8874,27,91.96,2025-02-25 05:31:16.162619,Net Banking
34968,7691,23,15815.25,2025-01-15 20:59:07.736204,Wire Transfer
34969,2195,8,576.1800000000001,2025-03-12 11:12:38.145801,Net Banking
34970,1288,3,15198.630000000001,2025-01-08 00:44:51.354590,Wire Transfer
34971,1558,10,829.47,2025-03-08 13:36:16.514675,Wire Transfer
34972,9001,20,593.12,2025-03-14 12:20:30.534353,Debit
34973,2015,18,1178.16,2025-01-09 04:44:00.763215,Net Banking
34974,7260,19,3304.24,2025-01-06 09:32:09.428175,Credit
34975,630,14,227.92,2025-01-31 18:53:37.460234,Credit
34976,8345,8,986.72,2025-02-06 12:48:06.801754,Debit
34977,9243,17,17.38,2025-01-17 18:02:12.988740,Wire Transfer
34978,8469,29,3163.98,2025-01-30 17:17:46.489809,Wire Transfer
34979,4746,14,487.52,2025-02-05 09:09:05.633121,Credit
34980,7715,25,299.84,2025-01-03 07:51:43.170919,Credit
34981,6204,28,685.24,2025-02-18 10:29:57.896903,Debit
34982,5504,3,17879.56,2025-03-08 02:41:58.347966,Wire Transfer
34983,8992,6,124.8,2025-02-15 00:14:37.848115,Debit
34984,9243,19,1966.17,2025-01-28 22:55:56.075972,Net Banking
34985,3543,4,378.78,2025-02-19 06:01:15.286630,Wire Transfer
34986,9522,21,361.79999999999995,2025-01-12 10:20:01.934116,Wire Transfer
34987,2398,12,323.06,2025-02-17 00:43:01.698505,Wire Transfer
34988,9633,10,754.05,2025-01-03 09:45:20.659687,Net Banking
34989,104,24,203.70000000000002,2025-01-07 07:56:26.068111,Wire Transfer
34990,317,23,20995.84,2025-01-10 19:03:40.560849,Net Banking
34991,8778,23,13663.650000000001,2025-01-18 18:16:08.908841,Net Banking
34992,7958,20,441.92,2025-02-20 21:37:33.564996,Net Banking
34993,2847,10,230.66,2025-02-10 14:50:07.317220,Net Banking
34994,3368,30,143.78,2025-02-28 18:29:38.801380,Wire Transfer
34995,7468,17,60.24,2025-03-02 17:49:24.659395,Credit
34996,4819,3,4584.58,2025-01-27 03:14:14.527981,Debit
34997,9560,28,260.3,2025-03-21 17:04:20.956907,Credit
34998,5064,9,5111.16,2025-01-18 00:06:28.837143,Debit
34999,5246,3,11121.98,2025-03-24 22:08:50.683332,Net Banking
35000,3038,2,874.12,2025-02-06 15:14:14.307757,Credit
35001,2964,6,175.84,2025-02-21 22:09:23.688213,Credit
35002,9247,15,111.68,2025-02-03 12:49:05.343311,Wire Transfer
35003,6563,27,24.88,2025-03-02 03:43:57.739095,Credit
35004,6002,10,221.4,2025-03-18 19:08:29.965930,Wire Transfer
35005,5831,23,4677.24,2025-03-16 10:25:45.438238,Net Banking
35006,6764,16,510.33000000000004,2025-03-11 19:02:51.699320,Wire Transfer
35007,6505,11,822.69,2025-02-08 03:08:23.545762,Net Banking
35008,6907,29,3502.54,2025-03-10 13:09:27.112525,Credit
35009,7644,14,92.96,2025-01-21 12:07:30.969480,Net Banking
35010,5260,18,434.54,2025-03-24 18:22:52.040779,Debit
35011,7756,30,60.57,2025-01-28 21:25:10.286589,Debit
35012,9526,19,6268.469999999999,2025-02-04 11:04:06.904020,Wire Transfer
35013,2671,22,6.97,2025-03-20 11:23:51.442144,Wire Transfer
35014,9774,10,675.9300000000001,2025-03-04 03:40:41.543186,Debit
35015,9183,13,2043.63,2025-02-19 15:40:18.976245,Wire Transfer
35016,2196,19,7963.24,2025-02-11 04:13:02.392876,Net Banking
35017,25,8,460.26,2025-01-03 17:23:59.560656,Wire Transfer
35018,9737,16,598.92,2025-01-25 06:49:57.958791,Wire Transfer
35019,9964,17,35.42,2025-02-16 13:54:30.427336,Net Banking
35020,9174,24,271.12,2025-01-27 19:51:51.224657,Debit
35021,4406,14,91.55,2025-01-05 11:28:08.487215,Debit
35022,2318,7,32.04,2025-03-20 12:01:18.707013,Wire Transfer
35023,8199,2,207.19,2025-03-08 19:58:25.487338,Credit
35024,8565,7,103.32,2025-02-06 20:55:18.471758,Net Banking
35025,8070,17,18.34,2025-03-04 05:13:16.318305,Debit
35026,8107,27,111.2,2025-03-16 15:06:27.051557,Wire Transfer
35027,1732,5,87.54,2025-02-25 09:31:13.370846,Net Banking
35028,6578,10,884.84,2025-02-23 00:33:14.377343,Debit
35029,5273,6,238.74,2025-01-17 02:54:05.666773,Net Banking
35030,7609,13,2530.76,2025-02-08 08:28:24.371975,Credit
35031,3967,6,371.44,2025-01-19 23:33:33.051698,Net Banking
35032,1620,8,235.87,2025-03-01 01:37:35.683379,Wire Transfer
35033,9587,25,73.51,2025-01-29 05:43:31.074606,Debit
35034,3584,30,155.04,2025-01-19 11:28:40.250475,Net Banking
35035,8309,30,276.88,2025-01-31 17:17:58.874326,Wire Transfer
35036,5853,1,1263.7,2025-03-16 06:20:29.798097,Net Banking
35037,6623,18,206.71,2025-03-17 14:37:23.810434,Wire Transfer
35038,6378,8,702.64,2025-02-11 19:06:41.779774,Net Banking
35039,5011,10,413.96,2025-01-12 06:32:45.053224,Wire Transfer
35040,9104,24,211.38,2025-01-29 12:11:38.365618,Wire Transfer
35041,4060,28,271.63,2025-01-24 00:45:48.070193,Credit
35042,5564,10,991.44,2025-03-21 02:06:27.685309,Net Banking
35043,5897,3,12700.02,2025-01-26 19:10:11.951768,Net Banking
35044,7383,21,235.38,2025-01-18 00:09:55.939229,Net Banking
35045,5603,23,15261.36,2025-02-28 15:11:40.080118,Debit
35046,9154,17,61.92,2025-01-31 14:48:15.328282,Wire Transfer
35047,8226,13,541.42,2025-02-09 03:07:14.760147,Debit
35048,1568,28,1154.16,2025-02-01 16:34:57.674598,Debit
35049,8318,14,364.02,2025-02-23 01:55:07.032897,Debit
35050,6707,8,202.69,2025-01-13 01:12:22.285841,Credit
35051,6429,29,6532.0,2025-02-13 21:40:16.539589,Credit
35052,1040,4,1229.1299999999999,2025-03-06 18:25:03.111991,Wire Transfer
35053,1137,20,615.44,2025-01-12 12:52:14.657172,Credit
35054,6465,6,481.76,2025-03-24 21:40:52.661310,Net Banking
35055,5831,16,485.61,2025-02-19 14:30:13.676570,Debit
35056,6373,15,113.2,2025-01-07 22:54:51.926108,Credit
35057,2387,11,938.8499999999999,2025-02-15 13:47:02.319805,Credit
35058,9109,3,5468.3,2025-01-19 00:25:50.760466,Net Banking
35059,6485,6,218.8,2025-03-12 13:04:36.920809,Wire Transfer
35060,4499,14,278.88,2025-01-17 03:02:22.543832,Net Banking
35061,5039,23,17534.84,2025-02-22 20:50:41.691033,Wire Transfer
35062,4727,2,980.6,2025-03-16 11:44:41.627953,Wire Transfer
35063,3722,30,196.77,2025-02-01 00:41:32.339717,Wire Transfer
35064,3059,14,377.64,2025-03-21 08:26:54.238535,Wire Transfer
35065,3395,23,10950.62,2025-03-10 02:28:16.723009,Debit
35066,6750,16,722.36,2025-03-13 00:27:36.038260,Credit
35067,6960,27,73.77,2025-03-14 11:08:10.445023,Net Banking
35068,2378,12,312.58,2025-01-14 17:38:07.544949,Debit
35069,4434,6,433.84,2025-01-18 22:54:19.180300,Debit
35070,5780,16,320.46,2025-01-17 04:22:09.399873,Wire Transfer
35071,234,8,468.7,2025-03-21 19:50:10.853175,Credit
35072,2988,10,459.28,2025-03-17 00:10:10.218990,Debit
35073,7157,10,525.96,2025-03-16 14:33:47.215853,Credit
35074,2106,11,569.42,2025-03-12 08:32:16.297259,Wire Transfer
35075,4981,27,32.59,2025-01-09 04:52:33.640820,Debit
35076,8685,27,117.28,2025-01-07 04:00:22.567886,Wire Transfer
35077,2054,30,194.08,2025-02-07 06:24:41.756109,Credit
35078,9400,7,65.58,2025-03-23 21:09:05.910632,Credit
35079,9870,21,225.16,2025-01-11 04:27:19.422241,Wire Transfer
35080,7458,5,249.03000000000003,2025-03-22 04:18:42.921947,Debit
35081,2830,28,917.5500000000001,2025-01-17 21:43:23.539219,Credit
35082,1695,21,239.38,2025-01-17 23:19:27.101294,Wire Transfer
35083,8696,4,1253.56,2025-02-27 23:07:38.802550,Credit
35084,7510,26,1359.27,2025-02-07 22:38:30.180613,Credit
35085,8660,29,5285.28,2025-03-12 16:18:26.104148,Credit
35086,8378,10,529.56,2025-03-04 17:47:18.548598,Debit
35087,487,9,5547.68,2025-01-28 14:43:26.368995,Wire Transfer
35088,5601,16,388.96,2025-01-05 07:47:40.816299,Credit
35089,9,3,10415.68,2025-01-03 07:43:41.360701,Net Banking
35090,2187,9,2157.9,2025-03-11 07:27:56.788307,Net Banking
35091,5702,27,77.1,2025-03-10 07:56:38.559017,Debit
35092,2658,8,440.36,2025-02-21 02:59:55.430796,Wire Transfer
35093,5703,22,13.26,2025-01-12 06:56:54.694422,Net Banking
35094,1195,13,598.78,2025-01-02 08:37:48.162728,Credit
35095,4370,1,1143.72,2025-01-06 04:46:37.220376,Credit
35096,9501,15,171.99,2025-02-26 09:12:55.741106,Credit
35097,3053,9,1326.15,2025-03-04 05:13:53.389021,Debit
35098,4340,13,2039.56,2025-03-19 01:09:04.946318,Credit
35099,2535,22,13.62,2025-03-22 11:31:44.112154,Wire Transfer
35100,8277,10,265.99,2025-01-04 19:06:10.803769,Wire Transfer
35101,6970,11,877.6200000000001,2025-03-07 04:31:53.482152,Credit
35102,9642,24,189.35999999999999,2025-01-14 22:23:54.785523,Debit
35103,9082,8,191.93,2025-03-11 09:25:28.530138,Debit
35104,7502,8,207.04,2025-03-17 08:03:48.296280,Credit
35105,9520,26,1557.06,2025-01-08 00:20:26.899939,Credit
35106,9447,11,273.72,2025-01-31 18:19:05.689628,Net Banking
35107,6043,14,394.6,2025-02-07 21:37:50.546865,Credit
35108,2397,21,309.28,2025-02-14 00:58:55.657349,Wire Transfer
35109,7026,5,205.41,2025-02-04 07:59:10.975450,Credit
35110,6766,28,305.71,2025-03-19 06:06:02.196713,Credit
35111,6083,30,233.56,2025-01-31 17:34:57.566037,Wire Transfer
35112,929,29,1558.13,2025-03-01 22:33:31.177099,Credit
35113,9079,18,595.58,2025-02-09 23:45:29.043849,Debit
35114,2596,30,68.0,2025-02-05 07:12:40.333062,Wire Transfer
35115,4928,8,738.45,2025-03-04 16:33:57.223922,Net Banking
35116,9090,15,49.92,2025-01-04 19:22:45.977424,Net Banking
35117,8952,14,178.88,2025-03-12 11:51:59.609103,Credit
35118,3796,11,965.73,2025-01-01 07:57:31.415036,Wire Transfer
35119,4591,17,74.68,2025-02-22 13:20:01.233967,Net Banking
35120,1882,25,108.66,2025-02-11 18:21:18.352866,Net Banking
35121,4570,28,658.58,2025-01-03 19:58:45.163077,Credit
35122,5037,13,464.85,2025-02-08 10:49:25.289575,Debit
35123,2697,1,1474.1100000000001,2025-01-25 04:44:06.962650,Net Banking
35124,4997,17,36.3,2025-03-03 03:09:28.594499,Debit
35125,6482,8,560.16,2025-02-03 21:23:07.195059,Debit
35126,2620,19,7260.28,2025-03-19 04:52:31.453888,Net Banking
35127,3375,23,5342.58,2025-01-28 11:37:09.899623,Credit
35128,1402,28,1123.02,2025-03-20 16:35:22.429010,Wire Transfer
35129,1052,18,479.58,2025-03-20 19:06:51.724535,Credit
35130,4193,28,1190.88,2025-03-03 01:13:51.648680,Debit
35131,8896,17,69.28,2025-03-14 20:40:41.740571,Net Banking
35132,3482,20,1188.48,2025-01-09 07:08:44.884787,Net Banking
35133,252,13,993.76,2025-03-07 18:54:39.782450,Debit
35134,1090,9,5004.12,2025-02-17 08:28:01.657533,Wire Transfer
35135,3209,29,3709.14,2025-02-08 06:41:04.903518,Wire Transfer
35136,4541,13,1854.92,2025-01-30 17:47:01.893610,Net Banking
35137,7017,23,17842.8,2025-02-20 03:02:22.540107,Credit
35138,5227,23,10874.54,2025-02-28 15:21:11.299259,Credit
35139,3550,6,355.62,2025-01-25 19:33:39.777958,Net Banking
35140,4648,27,92.78999999999999,2025-03-10 22:00:00.519347,Debit
35141,3172,21,251.52,2025-01-20 04:49:03.825216,Credit
35142,632,10,1148.24,2025-02-16 04:16:15.332688,Debit
35143,7521,20,593.78,2025-02-07 13:49:12.053056,Wire Transfer
35144,6347,9,3939.3900000000003,2025-02-26 21:34:27.187848,Credit
35145,3845,1,579.15,2025-02-27 08:20:41.763704,Credit
35146,9297,7,31.6,2025-02-20 01:03:01.959924,Debit
35147,5613,11,777.5999999999999,2025-02-07 02:52:38.339470,Wire Transfer
35148,5906,9,3901.56,2025-02-03 16:24:19.459805,Net Banking
35149,5175,18,510.3,2025-03-18 20:00:56.281365,Wire Transfer
35150,9437,24,342.04,2025-02-02 14:07:00.941940,Wire Transfer
35151,5632,30,253.08,2025-02-21 18:10:39.947126,Credit
35152,6172,29,3747.12,2025-03-13 10:40:08.612849,Wire Transfer
35153,7962,23,20053.36,2025-01-29 05:13:35.988256,Wire Transfer
35154,4828,29,1810.8,2025-01-07 16:20:41.634520,Debit
35155,9759,5,213.89999999999998,2025-02-20 05:59:15.618394,Net Banking
35156,3441,14,105.3,2025-02-19 15:35:19.418530,Net Banking
35157,2863,26,1482.32,2025-01-02 08:13:01.811108,Credit
35158,4748,10,747.6899999999999,2025-02-20 16:17:23.623083,Debit
35159,6864,5,173.06,2025-01-06 12:45:09.161362,Wire Transfer
35160,8836,30,177.39000000000001,2025-03-18 11:56:32.285673,Net Banking
35161,9605,18,735.6899999999999,2025-03-17 00:18:24.054904,Wire Transfer
35162,523,16,507.36,2025-03-15 12:58:11.092293,Net Banking
35163,9938,22,17.22,2025-01-16 17:53:47.545330,Credit
35164,7890,2,1224.4,2025-03-01 10:01:46.517715,Credit
35165,3227,7,75.21000000000001,2025-01-13 10:35:56.526335,Net Banking
35166,9518,28,300.17,2025-02-05 21:30:25.674873,Credit
35167,9930,27,124.88,2025-02-06 03:47:34.261192,Wire Transfer
35168,4971,8,200.35,2025-01-10 16:52:26.259237,Net Banking
35169,1455,30,123.6,2025-02-18 10:55:24.851654,Debit
35170,5982,26,552.87,2025-01-23 01:51:56.591035,Credit
35171,8119,15,208.26,2025-01-28 17:12:57.633131,Debit
35172,7800,24,142.3,2025-03-01 09:46:45.028503,Credit
35173,6740,19,1720.1,2025-03-08 15:44:19.572134,Debit
35174,9420,30,283.72,2025-02-09 16:14:01.967808,Credit
35175,9211,1,631.45,2025-01-17 16:41:49.774229,Credit
35176,4607,29,1553.4,2025-02-22 19:03:46.918888,Wire Transfer
35177,9420,22,8.13,2025-02-15 08:09:19.858627,Net Banking
35178,9633,1,1905.6000000000001,2025-02-03 07:29:06.400424,Net Banking
35179,890,5,171.66,2025-01-24 01:53:45.172791,Debit
35180,5267,17,14.78,2025-02-06 07:14:57.054710,Net Banking
35181,9374,22,28.52,2025-01-07 18:25:02.617090,Debit
35182,9232,19,5866.35,2025-02-19 22:29:00.971188,Credit
35183,7461,22,16.799999999999997,2025-01-07 05:41:29.631829,Debit
35184,7412,13,1204.96,2025-01-06 02:30:27.745755,Wire Transfer
35185,3140,4,368.02,2025-02-04 11:57:20.141984,Credit
35186,5641,23,14901.6,2025-03-01 14:05:35.613177,Credit
35187,4017,9,4520.5199999999995,2025-02-20 17:46:24.035816,Wire Transfer
35188,6253,29,3868.83,2025-02-15 22:34:36.118888,Credit
35189,3681,25,116.72,2025-02-17 12:29:35.502125,Net Banking
35190,660,19,6196.200000000001,2025-03-07 13:45:37.301501,Net Banking
35191,8039,14,420.56,2025-02-27 03:43:47.519621,Credit
35192,8318,15,56.96,2025-03-12 19:34:42.333977,Wire Transfer
35193,1121,4,1541.56,2025-01-17 11:43:37.134002,Wire Transfer
35194,873,22,26.2,2025-01-28 08:28:18.237909,Wire Transfer
35195,8045,15,55.09,2025-03-11 08:49:34.869989,Credit
35196,1212,17,59.0,2025-01-07 02:16:22.653577,Credit
35197,4582,20,272.03,2025-03-15 15:12:09.136844,Credit
35198,6162,27,104.92,2025-03-08 05:35:00.764569,Net Banking
35199,8306,20,302.32,2025-01-04 16:31:05.324230,Wire Transfer
35200,4297,30,142.54,2025-01-25 04:45:28.107047,Credit
35201,7339,13,2673.2,2025-01-15 20:44:23.931581,Credit
35202,9263,15,166.41,2025-02-20 11:40:03.078633,Credit
35203,3741,4,421.5,2025-02-22 03:30:54.364868,Debit
35204,3944,22,24.0,2025-02-16 05:44:29.081086,Net Banking
35205,9709,4,877.5,2025-01-17 17:22:54.822802,Wire Transfer
35206,5357,25,123.36,2025-02-15 21:49:04.892753,Net Banking
35207,4564,4,1507.8,2025-02-18 08:36:41.664279,Debit
35208,4562,19,7420.52,2025-03-16 09:31:55.247856,Net Banking
35209,2625,3,22274.52,2025-02-25 00:25:24.803576,Credit
35210,73,17,14.41,2025-02-23 10:49:35.102006,Credit
35211,6238,14,503.8,2025-01-06 18:09:19.848868,Net Banking
35212,8011,12,322.58,2025-03-07 01:18:43.067161,Net Banking
35213,5405,2,449.16,2025-02-01 13:36:45.447404,Credit
35214,4538,21,234.32,2025-03-15 23:04:43.759422,Wire Transfer
35215,1089,19,3530.24,2025-02-19 07:19:22.727025,Debit
35216,6900,24,252.92,2025-02-08 11:59:13.627388,Net Banking
35217,5926,12,490.62,2025-01-31 18:13:45.477204,Net Banking
35218,6916,5,343.68,2025-03-15 16:16:38.680728,Net Banking
35219,2891,27,32.45,2025-01-04 15:57:59.401117,Wire Transfer
35220,3517,5,372.0,2025-03-23 10:19:35.729939,Net Banking
35221,3954,29,5414.88,2025-02-10 03:04:06.630613,Wire Transfer
35222,8464,1,986.74,2025-01-10 19:34:02.273635,Net Banking
35223,9021,17,52.38,2025-01-12 09:04:19.802835,Net Banking
35224,5095,4,1384.8,2025-03-06 14:39:14.241572,Credit
35225,7577,23,16450.86,2025-02-17 07:34:00.787520,Debit
35226,3091,2,877.26,2025-01-13 12:38:56.292419,Credit
35227,7943,29,1833.45,2025-02-02 13:42:48.596733,Net Banking
35228,6167,24,63.75,2025-03-12 08:41:33.557224,Net Banking
35229,4001,13,1501.35,2025-02-20 13:19:39.706348,Debit
35230,2336,10,622.6800000000001,2025-01-21 23:25:01.587445,Net Banking
35231,6407,21,404.61,2025-02-04 14:29:32.698757,Credit
35232,8542,18,1018.64,2025-03-07 18:04:15.294670,Net Banking
35233,2780,19,3892.02,2025-03-21 15:42:12.610138,Net Banking
35234,7344,11,461.76,2025-01-09 15:25:06.043952,Wire Transfer
35235,7197,7,59.44,2025-01-08 16:42:32.056527,Debit
35236,4432,15,221.96,2025-01-30 02:32:22.772944,Debit
35237,6366,13,1087.66,2025-01-13 11:49:59.084206,Debit
35238,6557,13,2224.8,2025-02-05 14:36:08.950282,Net Banking
35239,9585,14,201.14,2025-02-05 11:19:14.697526,Credit
35240,4125,10,670.05,2025-03-14 22:46:27.978422,Credit
35241,9635,23,9912.98,2025-03-21 17:50:21.146219,Wire Transfer
35242,3677,30,208.53000000000003,2025-02-05 02:47:30.841418,Credit
35243,7768,4,1243.29,2025-03-20 19:06:46.584021,Net Banking
35244,4487,10,981.6,2025-01-16 13:29:51.558525,Wire Transfer
35245,7973,25,115.62,2025-01-07 18:53:39.206492,Debit
35246,8421,6,404.24,2025-01-01 00:08:16.900093,Credit
35247,1284,27,50.72,2025-01-27 07:41:13.288939,Debit
35248,8806,19,7062.44,2025-03-12 17:07:35.877113,Wire Transfer
35249,4666,21,146.38,2025-03-16 10:25:50.316607,Net Banking
35250,6369,17,32.5,2025-01-29 15:58:31.366340,Net Banking
35251,7491,11,313.74,2025-01-07 01:45:49.957867,Debit
35252,7306,18,404.02,2025-02-19 09:27:13.334575,Wire Transfer
35253,7157,12,602.28,2025-02-10 08:06:56.502030,Net Banking
35254,3199,1,2119.96,2025-02-01 16:57:21.953027,Credit
35255,2273,6,271.56,2025-01-30 10:33:08.032235,Net Banking
35256,8623,6,213.9,2025-01-10 03:08:55.663055,Wire Transfer
35257,3648,3,13510.14,2025-01-10 07:38:23.379994,Net Banking
35258,1234,7,69.48,2025-01-11 12:14:02.583646,Credit
35259,2598,8,488.96,2025-02-27 20:26:20.421090,Credit
35260,6924,19,3027.66,2025-03-22 16:00:22.976710,Debit
35261,652,5,208.95000000000002,2025-03-09 08:31:45.483413,Net Banking
35262,1294,15,129.38,2025-02-05 22:09:33.791648,Credit
35263,7106,12,263.54,2025-03-11 08:56:40.333225,Wire Transfer
35264,6949,29,1852.94,2025-03-07 16:24:02.630542,Debit
35265,5902,3,16113.869999999999,2025-03-08 21:17:27.388303,Net Banking
35266,9967,21,259.82,2025-01-11 01:42:05.873677,Credit
35267,8795,17,32.84,2025-02-08 09:45:39.681416,Credit
35268,4376,6,332.4,2025-03-17 07:22:03.754917,Credit
35269,6516,16,742.08,2025-01-19 05:48:50.286637,Wire Transfer
35270,3160,3,20738.68,2025-02-27 03:50:45.642343,Net Banking
35271,1428,26,1050.44,2025-01-03 10:36:06.306664,Credit
35272,4081,10,212.21,2025-03-02 21:22:28.100168,Credit
